,Title,DOI,Author
3012,"Groundwater flow in a bog- fen complex, Lost River peatland, northern Minnesota.",10.2307/2260203,Siegel D.
3013,Studies on the Motion of Ground Water with Dispersion in Coastal Aquifers (III) — Dispersivities in Naka River and Kiki River Estuaries —,10.3739/rikusui.48.33,Kakinuma T.
3014,Potential groundwater discharges and safe yields of drainage basins in southwestern Nigeria,10.1016/0899-5362(87)90033-9,Ogunkoya O.O.
3015,Model Analysis of the Transport of Solutes in Saturated and Unsaturated Domains,10.3739/rikusui.48.275,Kakinuma T.
3016,Studies on the Motion of Ground Water with Dispersion in Coastal Aquifers (IV) —Numerical Analysis Based on Two-Dimensional Unsteady State Model—,10.3739/rikusui.48.99,Kakinuma T.
3017,An Analysis of Hillside Seepage,10.1111/j.1745-6584.1987.tb02213.x,Melville J.
3018,ADVANCES IN THE BOUNDARY INTEGRAL EQUATION METHOD IN SUBSURFACE FLOW,10.1111/j.1752-1688.1987.tb00838.x,Liggett J.A.
3019,Subsurface seawater intrusion barrier analysis,10.1061/(ASCE)0733-9429(1987)113:6(767),Sugio S.
3020,Saltwater intrusion in aquifers: Development and testing of a three‐dimensional finite element model,10.1029/WR023i002p00293,Huyakorn P.
3021,Tidal variations of groundwater level in an estuarine aquifer,10.1144/GSL.ENG.1986.003.01.08,Money M.S.
3022,Spatial approach to estimation of missing data,10.1016/0022-1694(86)90197-6,Ben-Zvi M.
3023,"Estimation of long-term, diffuse groundwater discharge in the northern Sahara using stable isotope profiles in soil water",10.1016/0022-1694(86)90170-8,Fontes J.C.
3024,Hydrogeology of the central Mackenzie Valley,10.1016/0022-1694(86)90068-5,Michel F.A.
3025,Hydrogeological aspects of agricultural drainage in Ireland,10.1007/BF02439885,Burdon D.
3026,A simple approximation for a moving interface in a coastal aquifer,10.1016/0022-1694(86)90181-2,Isaacs L.
3027,Location of an Interface Observation Well: A Bayesian Approach,10.1029/WR022i011p01503,Ben‐Zvi M.
3028,Problems in the recognition of seawater intrusion by chemical means: an example of apparent chemical equivalence.,10.1144/gsl.qjeg.1986.019.04.05,Tellam J.H.
3029,"Spring characteristics and hydrological models of catchments: a case study from Astdalen, S.E. Norway.",10.2166/nh.1986.0001,Englund J.O.
3030,A comparison of the coupled fresh water-salt water flow and the Ghyben-Herzberg sharp interface approaches to modeling of transient behavior in coastal aquifer systems,10.1016/0022-1694(86)90012-0,Essaid H.
3031,"Acoustic reflectivity and shallow sedimentary structure in the Sea of Galilee, Jordan Valley",10.1016/0025-3227(86)90001-0,Ben-Avraham Z.
3032,Water-rock interaction at the mixing zone between chemically different bodies of groundwater—implications for management of sandy aquifers,10.1080/02626668609491057,Goldenberg L.
3033,Winter habitat utilization by stream resident brook trout ( Salvelinus fontinalis) and brown trout ( Salmo trutta).,10.1139/f86-242,Cunjak R.
3034,Groundwater recharge and discharge response to rainfall on a hillslope,10.1071/SR9860343,Talsma T.
3035,Studies on the Motion of Ground Water with Dispersion in Coastal Aquifers (II):Numerical Analysis Based on Two:Dimensional Steady State Model,10.3739/rikusui.47.207,Kakinuma T.
3036,Ethylene dibromide mineralization in soils under aerobic conditions,10.1128/aem.51.3.588-592.1986,Pignatello J.J.
3037,Studies on the Groundwater Pollution in Islands (I): Seawater Intrusion into Groundwater in Gogo Island,10.3739/rikusui.47.37,Kakinuma T.
3038,Modeling two-well system in a stratified aquifer,10.1061/(ASCE)0733-9496(1986)112:1(129),Fukumori E.
3039,A groundwater source of nitrate in nearshore marine sediments,10.1038/313214a0,Capone D.
3040,The effect of salinity-dependent hydraulic conductivity on saltwater intrusion episodes,10.1016/0022-1694(85)90122-2,Mehnert E.
3041,Some analytical solutions for seawater intrusion control with recharge wells,10.1016/0022-1694(85)90072-1,Hunt B.
3042,Estimating interface advance due to abrupt changes in replenishment in unconfined coastal aquifers,10.1016/0022-1694(85)90106-4,Isaacs L.
3043,Decrease of hydraulic conductivity in sand at the interface between seawater and dilute clay suspensions,10.1016/0022-1694(85)90161-1,Goldenberg L.C.
3044,The regional unsteady interface between fresh water and salt water in a confined coastal aquifer,10.1016/0022-1694(85)90214-8,Inouchi K.
3045,Motion of the seawater interface in a coastal aquifer by the method of successive steady states,10.1016/0022-1694(85)90093-9,Bear J.
3046,Studies on the Motion of Ground Water with Dispersion in Coastal Aquifers (I): —Dispersion Coefficients in Naka River and Kiki River Estuaries and Scale Effect—,10.3739/rikusui.46.174,Kakinuma T.
3047,Mineralogical changes along the freshwater/saltwater interface of a modern aquifer,10.1016/0037-0738(85)90057-0,Randazzo A.
3048,The Use of Hydrogeochemical Patterns in Carbonate Sand and Sandstone Aquifers to Identify Intrusion and Flushing of Saline Water,10.1111/j.1745-6584.1985.tb01512.x,Mercado A.
3049,"Oxygen- and sulphur-isotope geochemistry of acidic groundwater discharge in British Columbia, Yukon, and District of Mackenzie, Canada.",10.1139/e85-177,Van Everdingen R.O.
3050,Groundwater discharge from glacial and bedrock aquifers as a soil salinization factor in Saskatchewan.,10.4141/cjss85-080,Henry J.
3051,Thermal infrared detection of submarine springs associated with the plymouth limestone,10.1080/02626668509490983,Roxburgh I.
3052,"The effect of submarine groundwater discharge on nutrient and salinity regimes in a coastal lagoon off Perth, Western Australia",10.1016/0272-7714(85)90073-3,Johannes R.E.
3053,Approximation of Salt‐Water Interface Fluctuation in an Unconfined Coastal Aquifer,10.1111/j.1745-6584.1985.tb01958.x,Gupta A.D.
3054,"BORAH PEAK, IDAHO EARTHQUAKE OF OCTOBER 28, 1983 - HYDROLOGIC EFFECTS.",10.1193/1.1585305,Wood S.H.
3055,Seawater circulation in sewage outfall tunnels,10.1061/(ASCE)0733-9429(1985)111:5(846),Wilkinson D.
3056,Neutralization of acid runoff by groundwater discharge to streams in Canadian Precambrian Shield watersheds,10.1016/0022-1694(84)90044-1,Bottomley D.
3057,Current subsurface seawater intrusion to base levels below sea level,10.1007/BF02509930,Kafri U.
3058,Application of a physically-based distributed parameter model for arid-zone surface-groundwater management,10.1016/0022-1694(84)90017-9,Illangasekare T.
3059,Design of a physically-based distributed parameter model for arid-zone surface-groundwater management,10.1016/0022-1694(84)90016-7,Illangasekare T.
3060,Ecological notes on Carex aquatilis communities,10.1007/BF00047301,Grootjans A.P.
3061,Miscible and immiscible transport in groundwater,10.1029/EO065i037p00691-03,Mercer J.
3062,Boundary Integral Solution to Seawater Intrusion Into Coastal Aquifers,10.1029/WR020i008p01150,Taigbenu A.E.
3063,Laboratory Studies of the Effects of the Capillary Fringe on Streamflow Generation,10.1029/WR020i006p00691,Abdul A.S.
3064,Optimal Annual Operation of a Coastal Aquifer,10.1029/WR020i004p00435,Shamir U.
3065,Conservative estimation of groundwater volumes: Application of linear programming to tritium data,10.1016/0022-1694(84)90240-3,Bardsley W.
3066,Remote acoustic imaging of the plume from a submarine spring in an Arctic Fjord,10.1126/science.225.4667.1154,Hay A.
3067,Genesis and evolution of strontium deposits of the granada basin (Southeastern Spain): Evidence of diagenetic replacement of a stromatolite belt,10.1016/0037-0738(84)90055-1,Martin J.M.
3068,"Ecological characterization of two sibling species, IIIL-1 and IS- 7, in the Simulium vittatum complex ( Diptera: Simuliidae).",10.1139/z84-188,Adler P.
3069,Fluctuation of the Groundwater Level and Fresh-Salt Water Interface in Response to the Tide,10.3739/rikusui.45.61,Kishi Y.
3070,On the shape of the non-steady interface intersecting discontinuities in permeability,10.1016/0309-1708(84)90037-X,Bear J.
3071,"The origin of iron-rich muds at the Kameni Islands, Santorini, Greece",10.1016/0009-2541(84)90015-9,Boström K.
3072,"Hydrogeochemistry of continental brackish waters in the southern Coastal Plain, Israel",10.1016/0009-2541(84)90012-3,Magaritz M.
3073,Impact of agriculture on groundwater in Ireland,10.1007/BF02381300,Aldwell C.
3074,Optimization of groundwater abstraction from a coastal aquifer,10.1080/02626668309491150,Morel E.
3075,Studies on the Seawater Intrusion in Coastal Groundwater II. Groundwater at the Mouth of the Kiki River,10.3739/rikusui.44.36,Kishi Y.
3076,Evaluation of throughflow interceptors for controlling secondary soil and water salinity in dryland agricultural areas of southwestern Australia : II. Hydrological study,10.1016/0143-6228(83)90034-6,Conacher A.
3077,A summary of the artesian coastal basin of Guyana,10.1016/0022-1694(83)90047-1,Arad A.
3078,"Karst hydrology of the Bruce Peninsula, Ontario, Canada",10.1016/0022-1694(83)90242-1,Cowell D.
3079,Experimental investigation on irreversible changes of hydraulic conductivity on the seawater‐freshwater interface in coastal aquifers,10.1029/WR019i001p00077,Goldenberg L.C.
3080,Harmonizing Ghyben‐Herzberg Interface with Rigorous Solutions,10.1111/j.1745-6584.1983.tb00712.x,Kashef A.
3081,"Flow Pattern of a Karst Aquifer in the Molai Area, Greece",10.1111/j.1745-6584.1983.tb00746.x,Ghikas L.C.
3082,Major Ion Characterization of Coastal Saline Ground Waters,10.1111/j.1745-6584.1983.tb00744.x,Howard K.
3083,The effects of agriculture on the volcanic aquifers of the canary islands,10.1007/BF02414868,Custodio E.
3084,The effect of a subsurface barrier on the conservation of freshwater in coastal aquifers,10.1016/0043-1354(83)90250-6,Anwar H.O.
3085,Control of spurious oscillations in the salt water intrusion problem,10.1002/nme.1620190811,Wikramaratna R.
3086,Steady Interface Upconing Beneath a Coastal Infiltration Gallery,10.1111/j.1745-6584.1983.tb00748.x,Gupta A.D.
3087,Cooling water supply disposal in coastal aquifer,10.1061/(ASCE)0733-9402(1983)109:2(88),Fujioka M.R.
3088,The Rainfall/Water‐Table Level Relationship of an Unconfined Aquifer,10.1111/j.1745-6584.1983.tb00704.x,Viswanathan M.
3089,"ChemiCal Evolution Of Groundwater In A Drainage Basin Of Holocene Age, East-Central Alberta, Canada",10.1016/S0167-5648(08)70606-3,Wallick E.
3090,Effect of non-Darcy flow on computing seawater intrusion lengths,10.1016/0022-1694(82)90070-1,Basak P.
3091,An assessment of the importance of some parameters for seawater intrusion in aquifers and a comparison of dispersive and sharp-interface modelling approaches,10.1016/0022-1694(82)90015-4,Volker R.
3092,Evaluation of Electromagnetic Methods for Rapid Mapping of Salt‐Water Interfaces in Coastal Aquifers,10.1111/j.1745-6584.1982.tb01367.x,Stewart M.
3093,Passive Microwave Measurements of Temperature and Salinity in Coastal Zones,10.1109/TGRS.1982.350461,Blume H.
3094,The value of iodide as a parameter in the chemical characterisation of groundwaters,10.1016/0022-1694(82)90149-4,Lloyd J.
3095,Preliminary results from a methodology study in the field of groundwater resources management,10.1016/0378-4754(82)90097-0,Benedini M.
3096,The interaction between water scarcity and water quality degradation: Israel as a case study,10.2166/wst.1982.0076,Shuval H.I.
3097,The regional steady interface between fresh water and salt water in a coastal aquifer,10.1016/0022-1694(82)90069-5,Kishi Y.
3098,Seawater intrusion in continuous coastal aquifer-aquitard systems,10.1016/0309-1708(82)90050-1,Frind E.
3099,Simulation of long-term transient density-dependent transport in groundwater,10.1016/0309-1708(82)90049-5,Frind E.
3100,Runoff and Land use in the Deschutes Basin,10.1111/j.1467-8306.1981.tb01337.x,Shelton M.L.
3101,Dewatering influence on the stability of the fresh and salt water interface in Flanders (France),10.1016/S0166-1116(08)72010-7,Mania J.
3102,Optimization of a groundwater quality sampling program,10.1016/S0166-1116(08)71960-5,Bachmat Y.
3103,Frequent variations in the chemical quality of groundwater - A monitoring problem,10.1016/S0166-1116(08)71981-2,Ronen D.
3104,Frequent variations in the chemical quality of groundwater - A monitoring problem,10.1016/0048-9697(81)90160-1,Ronen D.
3105,"Simulation of lake-watershed systems. II. Application to Baptiste Lake, Alberta, Canada",10.1016/0022-1694(81)90098-6,Crowe A.
3106,Groundwater discharge to the pacific ocean,10.1080/02626668109490886,Zektser I.
3107,Multifrequency radiometer detection of submarine freshwater sources along the Puerto Rican coastline.,10.1029/JC086iC06p05283,Blume H.
3108,Limnological studies of saline lakes in the dry valleys.,10.1029/ar033p0141,Torii T.
3109,Simulation of lake-watershed systems. I. Description and sensitivity analysis of the model,10.1016/0022-1694(81)90097-4,Crowe A.
3110,"Chemical evolution of groundwater in a drainage basin of Holocene age, east-central Alberta, Canada",10.1016/0022-1694(81)90163-3,Wallick E.
3111,Temporary hydrologic changes after deforestation for pioneer homesteading,10.1016/0022-1694(81)90040-8,Ryckborst H.
3112,A coupled flow and transport model for simulation of groundwater reservoirs,10.1016/0378-4754(81)90008-2,Klenke M.
3113,Radiotracer evaluation of groundwater dispersion in a multi-layered aquifer,10.1016/0022-1694(81)90073-1,Meyer B.R.
3114,A numerical solution for the movement of an interface in a layered coastal aquifer,10.1016/0022-1694(81)90074-3,Bear J.
3115,One-dimensional steady state seawater intrusion in leaky aquifers,10.1016/0309-1708(81)90006-3,Hashish M.A.
3116,Steady periodic flow through a rectangular dam,10.1029/WR017i004p01222,Knight J.
3117,Geothermal springs of the West Florida continental shelf: Evidence for dolomitization and radionuclide enrichment,10.1016/0012-821X(81)90188-6,Fanning K.
3118,Experimental seawater/basalt interactions: Effects of cooling,10.1007/BF00371884,Hajash A.
3119,"Effect of seawater intrusion on microorganisms in the River Teshio, Hokkaidô, Japan",10.1007/BF02209352,Seki H.
3120,Studies on the salinization of coastal ground water,10.3739/rikusui.41.235,Fukuo Y.
3121,WASTE WATER DISPOSAL THROUGH A COASTAL AQUIFER,10.1111/j.1752-1688.1980.tb02438.x,Khan I.
3122,Approximation for Salt‐Water Intrusion in Unconfined Coastal Aquifer,10.1111/j.1745-6584.1980.tb03383.x,Panigrahi B.K.
3123,Geochemical exploration for uranium in playas,10.1016/0375-6742(80)90009-6,Leach D.
